Source,Target,Weight
black_sesame_seed,safflower_seed,17
black_sesame_seed,cruciferae_seed,17
black_sesame_seed,seed,17
black_sesame_seed,rapeseed,17
black_sesame_seed,dill_seed,17
safflower_seed,nutmeg,12
safflower_seed,seed,17
safflower_seed,dill_seed,17
safflower_seed,cruciferae_seed,17
safflower_seed,rapeseed,17
cruciferae_seed,nutmeg,12
cruciferae_seed,ginger,10
cruciferae_seed,seed,17
cruciferae_seed,dill_seed,17
cruciferae_seed,rapeseed,17
seed,nutmeg,12
seed,ginger,10
seed,rapeseed,17
seed,dill_seed,17
rapeseed,nutmeg,12
rapeseed,dill_seed,17
dill_seed,nutmeg,12
dill_seed,ginger,12
rose_wine,cheddar_cheese,66
rose_wine,gruyere_cheese,68
rose_wine,romano_cheese,62
rose_wine,grape,57
rose_wine,provolone_cheese,64
rose_wine,camembert_cheese,64
rose_wine,limburger_cheese,63
rose_wine,mozzarella_cheese,63
rose_wine,brandy,18
rose_wine,sauvignon_grape,57
rose_wine,pineapple,50
rose_wine,cocoa,66
rose_wine,wine,128
rose_wine,blue_cheese,67
rose_wine,parmesan_cheese,72
rose_wine,bantu_beer,89
rose_wine,apple_brandy,12
rose_wine,cabernet_sauvignon_grape,58
rose_wine,cooked_apple,75
rose_wine,beer,89
rose_wine,muscadine_grape,58
rose_wine,jamaican_rum,80
rose_wine,red_wine,132
rose_wine,rum,78
rose_wine,cabernet_sauvignon_wine,132
rose_wine,domiati_cheese,63
rose_wine,black_tea,67
rose_wine,swiss_cheese,66
rose_wine,green_tea,64
rose_wine,sauvignon_blanc_grape,59
rose_wine,roasted_green_tea,64
rose_wine,passion_fruit,55
rose_wine,botrytized_wine,128
rose_wine,feta_cheese,63
rose_wine,apple,74
rose_wine,sparkling_wine,130
rose_wine,strawberry,74
rose_wine,port_wine,130
rose_wine,muscat_grape,58
rose_wine,whiskey,62
rose_wine,honey,31
rose_wine,concord_grape,58
rose_wine,cider,46
rose_wine,mango,55
rose_wine,roasted_cocoa,69
rose_wine,sherry,130
rose_wine,cognac,86
rose_wine,white_wine,133
rose_wine,tomato,57
rose_wine,champagne_wine,128
cheddar_cheese,grilled_beef,86
cheddar_cheese,parmesan_cheese,134
cheddar_cheese,black_tea,70
cheddar_cheese,bacon,65
cheddar_cheese,sparkling_wine,67
cheddar_cheese,raw_peanut,54
cheddar_cheese,russian_cheese,127
cheddar_cheese,roasted_beef,88
cheddar_cheese,limburger_cheese,127
cheddar_cheese,cheese,127
cheddar_cheese,jamaican_rum,84
cheddar_cheese,romano_cheese,129
cheddar_cheese,comte_cheese,129
cheddar_cheese,raw_beef,85
cheddar_cheese,soybean,70
cheddar_cheese,cream_cheese,130
cheddar_cheese,gruyere_cheese,128
cheddar_cheese,cooked_apple,80
cheddar_cheese,fried_beef,86
cheddar_cheese,swiss_cheese,136
cheddar_cheese,apple,79
cheddar_cheese,cognac,72
cheddar_cheese,red_wine,77
cheddar_cheese,pork_sausage,65
cheddar_cheese,sherry,77
cheddar_cheese,boiled_beef,85
cheddar_cheese,roasted_chicken,70
cheddar_cheese,mozzarella_cheese,127
cheddar_cheese,green_tea,66
cheddar_cheese,boiled_chicken,68
cheddar_cheese,rum,84
cheddar_cheese,roquefort_cheese,127
cheddar_cheese,cured_pork,65
cheddar_cheese,feta_cheese,129
cheddar_cheese,mushroom,57
cheddar_cheese,mashed_potato,53
cheddar_cheese,strawberry,79
cheddar_cheese,buttermilk,12
cheddar_cheese,french_fried_potato,59
cheddar_cheese,sheep_cheese,127
cheddar_cheese,california_orange,43
cheddar_cheese,camembert_cheese,130
cheddar_cheese,beef,85
cheddar_cheese,emmental_cheese,127
cheddar_cheese,raw_chicken,70
cheddar_cheese,whiskey,63
cheddar_cheese,cabernet_sauvignon_grape,59
cheddar_cheese,roasted_cocoa,75
cheddar_cheese,provolone_cheese,130
cheddar_cheese,tomato,57
cheddar_cheese,hop,50
cheddar_cheese,matsutake,57
cheddar_cheese,cocoa,72
cheddar_cheese,cabernet_sauvignon_wine,77
cheddar_cheese,domiati_cheese,127
cheddar_cheese,roasted_green_tea,66
cheddar_cheese,hop_oil,49
cheddar_cheese,milk,76
cheddar_cheese,port_wine,64
cheddar_cheese,coffee,70
cheddar_cheese,bantu_beer,98
cheddar_cheese,rooibus_tea,64
cheddar_cheese,roasted_peanut,64
cheddar_cheese,munster_cheese,127
cheddar_cheese,white_wine,88
cheddar_cheese,peanut_butter,64
cheddar_cheese,potato,53
cheddar_cheese,mussel,15
cheddar_cheese,boiled_pork,61
cheddar_cheese,uncured_boiled_pork,61
cheddar_cheese,brown_rice,47
cheddar_cheese,raw_pork,61
cheddar_cheese,white_bread,45
cheddar_cheese,butter,71
cheddar_cheese,cottage_cheese,131
cheddar_cheese,bread,41
cheddar_cheese,fried_chicken,71
cheddar_cheese,blue_cheese,142
cheddar_cheese,yogurt,27
cheddar_cheese,guava,60
cheddar_cheese,coconut,39
cheddar_cheese,beer,97
cheddar_cheese,porcini,57
cheddar_cheese,roasted_coconut,42
cheddar_cheese,cider,40
cheddar_cheese,raspberry,55
cheddar_cheese,uncured_pork,61
cheddar_cheese,botrytized_wine,65
cheddar_cheese,pawpaw,15
cheddar_cheese,goat_cheese,128
cheddar_cheese,corn,47
cheddar_cheese,rye_bread,50
cheddar_cheese,papaya,57
cheddar_cheese,smoked_pork_belly,61
cheddar_cheese,boiled_mutton,51
cheddar_cheese,champagne_wine,64
cheddar_cheese,tilsit_cheese,128
cheddar_cheese,chicken,68
cheddar_cheese,fried_pork,61
gruyere_cheese,grilled_beef,82
gruyere_cheese,parmesan_cheese,134
gruyere_cheese,black_tea,81
gruyere_cheese,mastic_gum_leaf_oil,11
gruyere_cheese,dried_green_tea,71
gruyere_cheese,sparkling_wine,69
gruyere_cheese,enokidake,60
gruyere_cheese,raw_peanut,54
gruyere_cheese,banana,54
gruyere_cheese,russian_cheese,128
gruyere_cheese,roasted_beef,84
gruyere_cheese,limburger_cheese,128
gruyere_cheese,cheese,127
gruyere_cheese,jamaican_rum,87
gruyere_cheese,orange,47
gruyere_cheese,romano_cheese,128
gruyere_cheese,bantu_beer,102
gruyere_cheese,peanut,54
gruyere_cheese,orange_juice,21
gruyere_cheese,peanut_butter,65
gruyere_cheese,concord_grape,67
gruyere_cheese,munster_cheese,127
gruyere_cheese,cocoa,75
gruyere_cheese,champagne_wine,66
gruyere_cheese,wheaten_bread,45
gruyere_cheese,cabernet_sauvignon_grape,67
gruyere_cheese,port_wine,68
gruyere_cheese,shiitake,61
gruyere_cheese,rooibus_tea,72
gruyere_cheese,comte_cheese,127
gruyere_cheese,grape,67
gruyere_cheese,raw_beef,81
gruyere_cheese,soybean,68
gruyere_cheese,cream_cheese,127
gruyere_cheese,roasted_chicken,65
gruyere_cheese,cured_pork,65
gruyere_cheese,raspberry,55
gruyere_cheese,apple,89
gruyere_cheese,whiskey,63
gruyere_cheese,jasmine_tea,71
gruyere_cheese,roquefort_cheese,127
gruyere_cheese,blue_cheese,131
gruyere_cheese,yogurt,29
gruyere_cheese,rye_bread,48
gruyere_cheese,cream,23
gruyere_cheese,roasted_peanut,65
gruyere_cheese,feta_cheese,128
gruyere_cheese,botrytized_wine,66
gruyere_cheese,apricot,44
gruyere_cheese,roasted_green_tea,74
gruyere_cheese,brewed_tea,71
gruyere_cheese,ceylon_tea,71
gruyere_cheese,hop_oil,53
gruyere_cheese,boiled_chicken,63
gruyere_cheese,honey,34
gruyere_cheese,hop,54
gruyere_cheese,seychelles_tea,71
gruyere_cheese,vanilla,33
gruyere_cheese,raw_chicken,63
gruyere_cheese,milk,72
gruyere_cheese,guava,61
gruyere_cheese,muscadine_grape,67
gruyere_cheese,beef,81
gruyere_cheese,strawberry,82
gruyere_cheese,passion_fruit,56
gruyere_cheese,pouching_tea,71
gruyere_cheese,wheat_bread,57
gruyere_cheese,tea,71
gruyere_cheese,corn,47
gruyere_cheese,roasted_coconut,38
gruyere_cheese,cognac,82
gruyere_cheese,mango,58
gruyere_cheese,ginger,36
gruyere_cheese,buckwheat,35
gruyere_cheese,wine,66
gruyere_cheese,coconut,35
gruyere_cheese,matsutake,60
gruyere_cheese,cider,46
gruyere_cheese,porcini,60
gruyere_cheese,bilberry,45
gruyere_cheese,chicken,63
gruyere_cheese,goat_cheese,127
gruyere_cheese,green_tea,74
gruyere_cheese,fried_beef,82
gruyere_cheese,cabernet_sauvignon_wine,79
gruyere_cheese,sherry,78
gruyere_cheese,emmental_cheese,127
gruyere_cheese,muscat_grape,68
gruyere_cheese,fried_chicken,65
gruyere_cheese,butter,68
gruyere_cheese,fermented_tea,72
gruyere_cheese,vinegar,23
gruyere_cheese,camembert_cheese,129
gruyere_cheese,red_wine,79
gruyere_cheese,cooked_apple,90
gruyere_cheese,fermented_russian_black_tea,71
gruyere_cheese,roasted_cocoa,78
gruyere_cheese,swiss_cheese,131
gruyere_cheese,cherimoya,20
gruyere_cheese,tomato,59
gruyere_cheese,kola_tea,71
gruyere_cheese,rum,87
gruyere_cheese,mushroom,60
gruyere_cheese,boiled_beef,81
gruyere_cheese,israeli_orange,47
gruyere_cheese,papaya,58
gruyere_cheese,coffee,70
gruyere_cheese,beer,101
gruyere_cheese,pineapple,48
gruyere_cheese,california_orange,47
gruyere_cheese,cottage_cheese,127
gruyere_cheese,mozzarella_cheese,128
gruyere_cheese,white_wine,91
gruyere_cheese,dried_black_tea,71
gruyere_cheese,domiati_cheese,128
gruyere_cheese,sauvignon_blanc_grape,68
gruyere_cheese,sheep_cheese,127
gruyere_cheese,tilsit_cheese,127
gruyere_cheese,provolone_cheese,127
gruyere_cheese,sauvignon_grape,67
romano_cheese,grilled_beef,73
romano_cheese,parmesan_cheese,131
romano_cheese,black_tea,68
romano_cheese,sparkling_wine,62
romano_cheese,russian_cheese,127
romano_cheese,roasted_beef,76
romano_cheese,limburger_cheese,127
romano_cheese,cheese,127
romano_cheese,jamaican_rum,80
romano_cheese,comte_cheese,127
romano_cheese,raw_beef,73
romano_cheese,soybean,63
romano_cheese,cream_cheese,127
romano_cheese,cooked_apple,74
romano_cheese,fried_beef,74
romano_cheese,swiss_cheese,128
romano_cheese,apple,73
romano_cheese,cognac,68
romano_cheese,red_wine,70
romano_cheese,sherry,71
romano_cheese,boiled_beef,73
romano_cheese,roasted_chicken,62
romano_cheese,mozzarella_cheese,127
romano_cheese,rum,80
romano_cheese,roquefort_cheese,127
romano_cheese,butter,63
romano_cheese,feta_cheese,128
romano_cheese,sheep_cheese,129
romano_cheese,emmental_cheese,127
romano_cheese,white_wine,81
romano_cheese,cocoa,67
romano_cheese,blue_cheese,130
romano_cheese,goat_cheese,130
romano_cheese,roasted_cocoa,70
romano_cheese,beer,88
romano_cheese,cabernet_sauvignon_wine,70
romano_cheese,camembert_cheese,128
romano_cheese,provolone_cheese,130
romano_cheese,coffee,65
romano_cheese,fried_chicken,62
romano_cheese,munster_cheese,127
romano_cheese,domiati_cheese,127
romano_cheese,milk,68
romano_cheese,strawberry,67
romano_cheese,beef,73
romano_cheese,cottage_cheese,127
romano_cheese,bantu_beer,89
romano_cheese,tilsit_cheese,127
grape,black_tea,74
grape,dried_green_tea,66
grape,sparkling_wine,59
grape,banana,58
grape,cantaloupe,52
grape,jamaican_rum,62
grape,orange,47
grape,bantu_beer,70
grape,pear,29
grape,european_cranberry,56
grape,concord_grape,125
grape,champagne_wine,56
grape,cloudberry,47
grape,cabernet_sauvignon_grape,125
grape,port_wine,59
grape,prune,13
grape,rooibus_tea,67
grape,israeli_orange,47
grape,california_orange,47
grape,ceylon_tea,66
grape,plum,46
grape,passion_fruit,62
grape,strawberry,84
grape,wine,56
grape,cabernet_sauvignon_wine,61
grape,fermented_tea,66
grape,vanilla,32
grape,muscadine_grape,125
grape,kaffir_lime,29
grape,muscat_grape,125
grape,mango,54
grape,muskmelon,52
grape,sherry,62
grape,dried_black_tea,66
grape,seychelles_tea,66
grape,lime,29
grape,papaya,58
grape,green_tea,67
grape,sauvignon_blanc_grape,125
grape,white_wine,76
grape,bartlett_pear,29
grape,monkey_orange,35
grape,cooked_apple,80
grape,dwarf_quince,30
grape,jasmine_tea,66
grape,elderberry,44
grape,cape_gooseberry,52
grape,comte_cheese,57
grape,cherry,26
grape,black_currant,46
grape,apple,79
grape,tangerine,31
grape,red_wine,61
grape,rose_apple,17
grape,cranberry,56
grape,apricot,51
grape,tomato,57
grape,mandarin,31
grape,italian_lime,29
grape,starfruit,50
grape,babaco,6
grape,kola_tea,66
grape,roasted_green_tea,67
grape,quince,30
grape,fermented_russian_black_tea,66
grape,melon,52
grape,raspberry,60
grape,pouching_tea,66
grape,sauvignon_grape,125
grape,guava,65
grape,cider,40
grape,tea,66
grape,chinese_quince,46
grape,honey,28
grape,lemon,35
grape,cognac,64
grape,botrytized_wine,56
grape,mountain_papaya,30
grape,cherimoya,20
grape,rum,62
grape,hog_plum,14
grape,brewed_tea,66
grape,rhubarb,8
grape,beer,69
provolone_cheese,grilled_beef,73
provolone_cheese,parmesan_cheese,129
provolone_cheese,black_tea,68
provolone_cheese,sparkling_wine,64
provolone_cheese,russian_cheese,127
provolone_cheese,roasted_beef,76
provolone_cheese,limburger_cheese,127
provolone_cheese,cheese,127
provolone_cheese,jamaican_rum,81
provolone_cheese,bantu_beer,92
provolone_cheese,munster_cheese,127
provolone_cheese,cocoa,71
provolone_cheese,champagne_wine,62
provolone_cheese,port_wine,62
provolone_cheese,soybean,63
provolone_cheese,strawberry,66
provolone_cheese,wine,62
provolone_cheese,cabernet_sauvignon_wine,74
provolone_cheese,milk,69
provolone_cheese,camembert_cheese,128
provolone_cheese,sherry,73
provolone_cheese,beef,73
provolone_cheese,papaya,53
provolone_cheese,green_tea,62
provolone_cheese,white_wine,83
provolone_cheese,roasted_coconut,38
provolone_cheese,cooked_apple,76
provolone_cheese,roasted_cocoa,74
provolone_cheese,cream_cheese,127
provolone_cheese,comte_cheese,129
provolone_cheese,apple,75
provolone_cheese,swiss_cheese,127
provolone_cheese,sheep_cheese,128
provolone_cheese,coffee,66
provolone_cheese,fried_chicken,62
provolone_cheese,emmental_cheese,127
provolone_cheese,rum,81
provolone_cheese,raw_beef,73
provolone_cheese,fried_beef,74
provolone_cheese,cognac,68
provolone_cheese,red_wine,74
provolone_cheese,boiled_beef,73
provolone_cheese,roasted_chicken,62
provolone_cheese,mozzarella_cheese,127
provolone_cheese,roquefort_cheese,127
provolone_cheese,butter,63
provolone_cheese,botrytized_wine,63
provolone_cheese,feta_cheese,127
provolone_cheese,roasted_green_tea,62
provolone_cheese,blue_cheese,133
provolone_cheese,goat_cheese,129
provolone_cheese,beer,91
provolone_cheese,cottage_cheese,128
provolone_cheese,domiati_cheese,127
provolone_cheese,porcini,52
provolone_cheese,tilsit_cheese,127
provolone_cheese,cider,37
provolone_cheese,yogurt,27
camembert_cheese,grilled_beef,77
camembert_cheese,parmesan_cheese,128
camembert_cheese,black_tea,69
camembert_cheese,bacon,61
camembert_cheese,sparkling_wine,64
camembert_cheese,russian_cheese,128
camembert_cheese,roasted_beef,81
camembert_cheese,limburger_cheese,127
camembert_cheese,cheese,127
camembert_cheese,jamaican_rum,83
camembert_cheese,bantu_beer,93
camembert_cheese,munster_cheese,127
camembert_cheese,cocoa,70
camembert_cheese,champagne_wine,62
camembert_cheese,cabernet_sauvignon_grape,57
camembert_cheese,port_wine,62
camembert_cheese,cured_pork,64
camembert_cheese,soybean,65
camembert_cheese,strawberry,71
camembert_cheese,chicken,63
camembert_cheese,cabernet_sauvignon_wine,73
camembert_cheese,milk,72
camembert_cheese,comte_cheese,129
camembert_cheese,raw_beef,77
camembert_cheese,cream_cheese,127
camembert_cheese,cooked_apple,78
camembert_cheese,fried_beef,78
camembert_cheese,swiss_cheese,130
camembert_cheese,apple,77
camembert_cheese,cognac,72
camembert_cheese,red_wine,73
camembert_cheese,sherry,75
camembert_cheese,boiled_beef,77
camembert_cheese,roasted_chicken,65
camembert_cheese,mozzarella_cheese,127
camembert_cheese,green_tea,63
camembert_cheese,boiled_chicken,63
camembert_cheese,rum,83
camembert_cheese,roquefort_cheese,127
camembert_cheese,butter,67
camembert_cheese,raw_chicken,63
camembert_cheese,feta_cheese,129
camembert_cheese,sheep_cheese,127
camembert_cheese,roasted_green_tea,64
camembert_cheese,emmental_cheese,127
camembert_cheese,white_wine,83
camembert_cheese,blue_cheese,132
camembert_cheese,goat_cheese,127
camembert_cheese,roasted_cocoa,73
camembert_cheese,beer,92
camembert_cheese,domiati_cheese,127
camembert_cheese,guava,55
camembert_cheese,beef,77
camembert_cheese,yogurt,26
camembert_cheese,cider,39
camembert_cheese,matsutake,54
camembert_cheese,roasted_coconut,39
camembert_cheese,porcini,54
camembert_cheese,fried_chicken,65
camembert_cheese,papaya,55
camembert_cheese,coffee,66
camembert_cheese,tilsit_cheese,128
camembert_cheese,cottage_cheese,127
limburger_cheese,grilled_beef,74
limburger_cheese,parmesan_cheese,127
limburger_cheese,black_tea,66
limburger_cheese,sparkling_wine,63
limburger_cheese,russian_cheese,127
limburger_cheese,roasted_beef,77
limburger_cheese,comte_cheese,127
limburger_cheese,raw_beef,74
limburger_cheese,soybean,63
limburger_cheese,cream_cheese,127
limburger_cheese,cooked_apple,74
limburger_cheese,fried_beef,75
limburger_cheese,swiss_cheese,127
limburger_cheese,apple,73
limburger_cheese,cognac,68
limburger_cheese,cheese,127
limburger_cheese,red_wine,71
limburger_cheese,sherry,72
limburger_cheese,boiled_beef,74
limburger_cheese,mozzarella_cheese,127
limburger_cheese,rum,78
limburger_cheese,roquefort_cheese,127
limburger_cheese,feta_cheese,127
limburger_cheese,sheep_cheese,127
limburger_cheese,emmental_cheese,127
limburger_cheese,white_wine,80
limburger_cheese,cocoa,66
limburger_cheese,blue_cheese,127
limburger_cheese,goat_cheese,127
limburger_cheese,roasted_cocoa,69
limburger_cheese,beer,88
limburger_cheese,cabernet_sauvignon_wine,71
limburger_cheese,coffee,64
limburger_cheese,munster_cheese,127
limburger_cheese,porcini,52
limburger_cheese,papaya,52
limburger_cheese,jamaican_rum,78
limburger_cheese,tilsit_cheese,127
limburger_cheese,milk,67
limburger_cheese,beef,74
limburger_cheese,roasted_coconut,37
limburger_cheese,strawberry,67
limburger_cheese,yogurt,26
limburger_cheese,champagne_wine,61
limburger_cheese,cider,37
limburger_cheese,domiati_cheese,127
limburger_cheese,port_wine,61
limburger_cheese,cottage_cheese,127
limburger_cheese,bantu_beer,89
mozzarella_cheese,grilled_beef,74
mozzarella_cheese,parmesan_cheese,127
mozzarella_cheese,black_tea,69
mozzarella_cheese,sparkling_wine,63
mozzarella_cheese,enokidake,52
mozzarella_cheese,russian_cheese,127
mozzarella_cheese,roasted_beef,78
mozzarella_cheese,cheese,127
mozzarella_cheese,jamaican_rum,78
mozzarella_cheese,bantu_beer,91
mozzarella_cheese,munster_cheese,127
mozzarella_cheese,cocoa,66
mozzarella_cheese,champagne_wine,61
mozzarella_cheese,cabernet_sauvignon_grape,57
mozzarella_cheese,port_wine,61
mozzarella_cheese,pineapple,42
mozzarella_cheese,soybean,64
mozzarella_cheese,strawberry,67
mozzarella_cheese,cabernet_sauvignon_wine,72
mozzarella_cheese,milk,68
mozzarella_cheese,muscadine_grape,57
mozzarella_cheese,sherry,72
mozzarella_cheese,beef,74
mozzarella_cheese,papaya,53
mozzarella_cheese,green_tea,64
mozzarella_cheese,white_wine,81
mozzarella_cheese,roasted_coconut,38
mozzarella_cheese,cooked_apple,74
mozzarella_cheese,roasted_cocoa,69
mozzarella_cheese,cream_cheese,127
mozzarella_cheese,coconut,35
mozzarella_cheese,comte_cheese,127
mozzarella_cheese,apple,73
mozzarella_cheese,swiss_cheese,129
mozzarella_cheese,sheep_cheese,127
mozzarella_cheese,whiskey,60
mozzarella_cheese,coffee,66
mozzarella_cheese,fried_chicken,62
mozzarella_cheese,emmental_cheese,127
mozzarella_cheese,rum,78
mozzarella_cheese,hop,47
mozzarella_cheese,boiled_beef,74
mozzarella_cheese,raw_beef,74
mozzarella_cheese,goat_cheese,127
mozzarella_cheese,porcini,52
mozzarella_cheese,beer,90
mozzarella_cheese,feta_cheese,127
mozzarella_cheese,butter,65
mozzarella_cheese,mushroom,52
mozzarella_cheese,cognac,69
mozzarella_cheese,fried_beef,75
mozzarella_cheese,hop_oil,47
mozzarella_cheese,roasted_chicken,63
mozzarella_cheese,blue_cheese,127
mozzarella_cheese,domiati_cheese,127
mozzarella_cheese,roasted_green_tea,64
mozzarella_cheese,matsutake,52
mozzarella_cheese,red_wine,72
mozzarella_cheese,yogurt,27
mozzarella_cheese,roquefort_cheese,127
mozzarella_cheese,cider,37
mozzarella_cheese,cottage_cheese,127
mozzarella_cheese,botrytized_wine,61
mozzarella_cheese,tilsit_cheese,127
brandy,wine,18
brandy,sherry,18
brandy,red_wine,18
sauvignon_grape,black_tea,74
sauvignon_grape,dried_green_tea,66
sauvignon_grape,sparkling_wine,59
sauvignon_grape,banana,58
sauvignon_grape,cantaloupe,52
sauvignon_grape,jamaican_rum,62
sauvignon_grape,bantu_beer,71
sauvignon_grape,pear,29
sauvignon_grape,european_cranberry,56
sauvignon_grape,concord_grape,125
sauvignon_grape,champagne_wine,56
sauvignon_grape,cloudberry,47
sauvignon_grape,cabernet_sauvignon_grape,125
sauvignon_grape,port_wine,59
sauvignon_grape,rooibus_tea,67
sauvignon_grape,israeli_orange,47
sauvignon_grape,california_orange,47
sauvignon_grape,ceylon_tea,66
sauvignon_grape,plum,46
sauvignon_grape,passion_fruit,62
sauvignon_grape,soybean,55
sauvignon_grape,strawberry,84
sauvignon_grape,wine,56
sauvignon_grape,cabernet_sauvignon_wine,62
sauvignon_grape,fermented_tea,66
sauvignon_grape,muscadine_grape,125
sauvignon_grape,muscat_grape,125
sauvignon_grape,mango,54
sauvignon_grape,muskmelon,52
sauvignon_grape,sherry,62
sauvignon_grape,dried_black_tea,66
sauvignon_grape,seychelles_tea,66
sauvignon_grape,lime,29
sauvignon_grape,papaya,58
sauvignon_grape,green_tea,68
sauvignon_grape,sauvignon_blanc_grape,125
sauvignon_grape,white_wine,76
sauvignon_grape,bartlett_pear,29
sauvignon_grape,monkey_orange,35
sauvignon_grape,cooked_apple,80
sauvignon_grape,cream_cheese,56
sauvignon_grape,dwarf_quince,30
sauvignon_grape,jasmine_tea,66
sauvignon_grape,elderberry,44
sauvignon_grape,cape_gooseberry,52
sauvignon_grape,comte_cheese,57
sauvignon_grape,cherry,26
sauvignon_grape,black_currant,46
sauvignon_grape,apple,79
sauvignon_grape,tangerine,31
sauvignon_grape,swiss_cheese,59
sauvignon_grape,quince,30
sauvignon_grape,chinese_quince,46
sauvignon_grape,melon,52
sauvignon_grape,rum,62
sauvignon_grape,italian_lime,29
sauvignon_grape,kola_tea,66
sauvignon_grape,raspberry,60
sauvignon_grape,hog_plum,14
sauvignon_grape,rhubarb,8
sauvignon_grape,cherimoya,20
sauvignon_grape,brewed_tea,66
sauvignon_grape,cranberry,56
sauvignon_grape,lemon,35
sauvignon_grape,tomato,57
sauvignon_grape,tea,66
sauvignon_grape,mandarin,31
sauvignon_grape,pouching_tea,66
sauvignon_grape,fermented_russian_black_tea,66
sauvignon_grape,red_wine,61
sauvignon_grape,apricot,51
sauvignon_grape,babaco,6
sauvignon_grape,botrytized_wine,56
sauvignon_grape,roasted_green_tea,68
sauvignon_grape,rose_apple,17
sauvignon_grape,guava,65
sauvignon_grape,cider,40
sauvignon_grape,cognac,64
sauvignon_grape,honey,28
sauvignon_grape,beer,70
pineapple,cheese,41
pineapple,concord_grape,41
pineapple,comte_cheese,42
pineapple,cream_cheese,41
pineapple,cooked_apple,65
pineapple,wine,48
pineapple,swiss_cheese,45
pineapple,apple,64
pineapple,cognac,53
pineapple,sauvignon_blanc_grape,40
pineapple,red_wine,55
pineapple,sherry,50
pineapple,strawberry,67
pineapple,vinegar,22
pineapple,wood_apple,6
pineapple,white_wine,62
pineapple,pawpaw,15
cocoa,grilled_beef,78
cocoa,parmesan_cheese,79
cocoa,black_tea,85
cocoa,pork,60
cocoa,dried_green_tea,69
cocoa,sparkling_wine,67
cocoa,raw_peanut,57
cocoa,russian_cheese,67
cocoa,roasted_beef,78
cocoa,cheese,66
cocoa,jamaican_rum,77
cocoa,bantu_beer,95
cocoa,peanut_butter,77
cocoa,munster_cheese,66
cocoa,comte_cheese,66
cocoa,raw_beef,76
cocoa,soybean,77
cocoa,cream_cheese,66
cocoa,kola_tea,70
cocoa,cooked_apple,62
cocoa,wine,63
cocoa,fried_beef,77
cocoa,swiss_cheese,71
cocoa,grilled_pork,63
cocoa,apple,61
cocoa,cognac,69
cocoa,roasted_pork,63
cocoa,red_wine,73
cocoa,pork_sausage,60
cocoa,sherry,75
cocoa,fried_cured_pork,62
cocoa,boiled_beef,77
cocoa,roasted_chicken,60
cocoa,smoked_pork,61
cocoa,green_tea,73
cocoa,uncured_smoked_pork,61
cocoa,baked_potato,58
cocoa,rum,74
cocoa,roquefort_cheese,66
cocoa,botrytized_wine,64
cocoa,pouching_tea,69
cocoa,feta_cheese,67
cocoa,sheep_cheese,67
cocoa,roasted_green_tea,73
cocoa,uncured_pork,60
cocoa,dried_black_tea,69
cocoa,emmental_cheese,66
cocoa,white_wine,86
cocoa,cured_pork,65
cocoa,fried_pork,62
cocoa,beer,94
cocoa,roasted_malt,51
cocoa,roasted_filbert,66
cocoa,fermented_russian_black_tea,69
cocoa,port_wine,66
cocoa,seychelles_tea,69
cocoa,coffee,95
cocoa,tea,69
cocoa,ceylon_tea,69
cocoa,cottage_cheese,67
cocoa,domiati_cheese,67
cocoa,blue_cheese,73
cocoa,roasted_peanut,77
cocoa,cabernet_sauvignon_wine,73
cocoa,fermented_tea,71
cocoa,champagne_wine,63
cocoa,roasted_cocoa,193
cocoa,goat_cheese,67
cocoa,roasted_barley,24
cocoa,beef,76
cocoa,rooibus_tea,70
cocoa,tilsit_cheese,66
cocoa,brewed_tea,69
cocoa,jasmine_tea,69
cocoa,wild_rice,10
cocoa,malt,51
cocoa,whiskey,61
wine,parmesan_cheese,70
wine,sparkling_wine,128
wine,jamaican_rum,78
wine,bantu_beer,86
wine,concord_grape,57
wine,champagne_wine,128
wine,cabernet_sauvignon_grape,57
wine,port_wine,128
wine,passion_fruit,54
wine,soybean,59
wine,strawberry,72
wine,comte_cheese,60
wine,cream_cheese,60
wine,kola_tea,59
wine,cooked_apple,72
wine,beer,86
wine,honey,29
wine,roasted_cocoa,66
wine,botrytized_wine,128
wine,sauvignon_blanc_grape,58
wine,white_wine,128
wine,rum,76
wine,red_wine,128
wine,cider,44
wine,sherry,128
wine,whiskey,60
wine,apple,71
wine,mango,53
wine,muscat_grape,57
wine,muscadine_grape,56
wine,cabernet_sauvignon_wine,128
wine,swiss_cheese,64
wine,cognac,82
wine,apple_brandy,12
blue_cheese,grilled_beef,86
blue_cheese,parmesan_cheese,137
blue_cheese,black_tea,69
blue_cheese,bacon,65
blue_cheese,sparkling_wine,70
blue_cheese,russian_cheese,127
blue_cheese,roasted_beef,87
blue_cheese,cheese,127
blue_cheese,jamaican_rum,88
blue_cheese,bantu_beer,103
blue_cheese,raw_pork,61
blue_cheese,peanut_butter,64
blue_cheese,munster_cheese,127
blue_cheese,champagne_wine,65
blue_cheese,cabernet_sauvignon_grape,62
blue_cheese,port_wine,66
blue_cheese,boiled_pork,61
blue_cheese,rooibus_tea,64
blue_cheese,california_orange,44
blue_cheese,roasted_peanut,64
blue_cheese,cured_pork,66
blue_cheese,passion_fruit,52
blue_cheese,soybean,70
blue_cheese,strawberry,85
blue_cheese,chicken,69
blue_cheese,cabernet_sauvignon_wine,76
blue_cheese,milk,76
blue_cheese,smoked_pork_belly,61
blue_cheese,mango,54
blue_cheese,sherry,78
